Application_Id,Parent_Application_Id,Process_Id,Payment_Status,Objection_Status,Manufactrer_Id,Created_On,Is_Service_Completed,Request_Id_Fk,Is_Service_Submitted,Application_To_Be_Received_By,Payment_Remarks,Payment_Status_Date,Payment_Status_By,Is_Payment_Required,Application_Status,Application_Status_Updated_By,Application_Status_Updated_On,Is_Output_Generated,Output_Generated_On,Output_File_Name,Output_BlobFileReference,Output_ContainerName,Amount,Is_District_Level,LicenseType,RejectionRemarks,EsewaApplication_Id,FinalOutput_FileName,FinalOutput_BlobReference,Is_data_MOved,Deleted_Esewa_Application_Id,ReceiptNo,PaymentAmount,PaymentDate,PaymentBy,date_difference
5753,2711,51,2,NULL,902,19:22.3,1,2.02E+11,Submitted,1846046,NULL,01:58.8,902,Yes,Approved,00:00.0,24:43.3,00:00.0,50:22.2,CamScanner 09-10-2021 12.58.05_822bb5d6.pdf,2021/september/20210910/1846046_e7bfe1ad_67e5_4b4e_83ae_32101ba6f41b_dt_10092021_1259_29_385.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,21
5754,8777,52,1,NULL,15374,05:10.1,0,2.02E+11,Submitted,1849736,NULL,NULL,NULL,Yes,Pending,00:00.0,34:51.7,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5755,6665,51,NULL,NULL,6855,27:08.7,0,2.02E+11,Submitted,1849736,NULL,NULL,NULL,Yes,Objection,NULL,27:08.7,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5756,342,52,2,NULL,13682,06:01.3,1,2.02E+11,Submitted,1846046,NULL,53:43.1,13682,Yes,Approved,00:00.0,46:37.7,00:00.0,38:38.4,CamScanner 09-01-2021 09.56.28_7790f124.pdf,2021/september/20210901/1846046_66ff677b_8510_4c90_9f2e_43af8d42f083_dt_01092021_1248_47_621.pdf,agricultercontainer,100,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,17
5757,9338,33,2,NULL,13358,56:16.9,1,2.02E+11,Submitted,NULL,NULL,44:35.2,13358,Yes,Approved,00:00.0,58:08.3,00:00.0,04:17.8,banarsi dass_3bc91420.pdf,2021/september/20210907/1846468_0c83a940_72d6_4736_ad72_dc8757012cf2_dt_07092021_1013_44_890.pdf,agricultercontainer,2000,1,1,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,23
5758,9339,35,2,NULL,9736,09:04.6,1,2.02E+11,Submitted,NULL,NULL,23:16.6,9736,Yes,Approved,00:00.0,25:03.6,00:00.0,04:41.7,chahal agro_c033391c.pdf,2021/september/20210907/1846468_c9738548_bed5_4830_8d9a_eb70373fad81_dt_07092021_1014_08_605.pdf,agricultercontainer,2000,1,2,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,23
5759,9340,35,NULL,NULL,19553,54:51.1,0,2.02E+11,Submitted,NULL,NULL,NULL,NULL,Yes,Objection,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5760,6467,36,NULL,NULL,9791,19:57.0,0,2.02E+11,Submitted,1846468,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5761,6467,51,NULL,NULL,9791,22:08.1,0,NULL,NULL,1846468,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5762,7224,36,2,NULL,3740,38:37.3,1,2.02E+11,Submitted,1846007,NULL,55:36.7,3740,Yes,Approved,00:00.0,55:58.9,00:00.0,13:32.8,shiv ram_6524826d.pdf,2021/august/20210819/1846007_0de84d6c_72c0_4fb4_81a7_415bc5e69f23_dt_19082021_1113_35_658.pdf,agricultercontainer,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,4
5763,3081,51,2,NULL,12303,16:22.3,0,2.02E+11,Submitted,1846007,NULL,18:53.8,12303,Yes,Pending,00:00.0,19:51.2,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
5764,9117,36,2,NULL,3643,17:23.4,1,2.02E+11,Submitted,1846007,NULL,23:24.6,3643,Yes,Approved,00:00.0,23:47.2,00:00.0,17:50.7,sant baba atar_824b2f05.pdf,2021/august/20210819/1846007_b24aaecf_8262_40f2_9419_ec89be218539_dt_19082021_1117_53_680.pdf,agricultercontainer,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,4
5765,9300,36,2,NULL,3435,38:49.4,1,2.02E+11,Submitted,1846007,NULL,01:30.0,3435,Yes,Approved,00:00.0,01:51.8,00:00.0,17:34.3,hari ram_25218cc8.pdf,2021/august/20210819/1846007_d379d1e0_6e8f_4399_ad63_8480413bd0f2_dt_19082021_1117_37_252.pdf,agricultercontainer,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,4
5766,9341,35,1,NULL,9619,57:42.4,0,2.02E+11,Submitted,NULL,NULL,NULL,NULL,Yes,Pending,00:00.0,14:02.8,NULL,NULL,NULL,NULL,NULL,2000,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5767,9270,51,2,NULL,3397,01:30.1,1,2.02E+11,Submitted,1846007,NULL,06:28.9,3397,Yes,Approved,00:00.0,07:32.2,00:00.0,11:55.5,om ganpati_66959cf8.pdf,2021/august/20210819/1846007_1f7e4561_fd4c_406e_a33a_76486882685f_dt_19082021_1111_58_523.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,4
5768,3164,36,2,NULL,12329,14:53.2,1,2.02E+11,Submitted,1846007,NULL,17:08.3,12329,Yes,Approved,00:00.0,17:34.8,00:00.0,25:18.0,om ganpati_7edfaad7.pdf,2021/august/20210819/1846007_e42623e4_6e4b_4a17_ae17_3b2008b1621b_dt_19082021_1125_20_760.pdf,agricultercontainer,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,4
5769,9301,51,2,NULL,19500,52:44.6,0,2.02E+11,Submitted,1846007,NULL,58:52.4,19500,Yes,Pending,00:00.0,59:31.7,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
5770,9294,51,2,NULL,4299,20:01.9,0,2.02E+11,Submitted,1846007,NULL,10:24.0,4299,Yes,Pending,00:00.0,20:53.2,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5771,9060,49,NULL,NULL,15505,35:14.5,0,2.02E+11,Submitted,1847589,NULL,NULL,NULL,Yes,NULL,NULL,35:14.5,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5772,4947,51,NULL,NULL,1176,04:50.9,0,NULL,NULL,1846001,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5773,5006,51,NULL,NULL,1868,36:24.2,0,NULL,NULL,1846001,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5774,2170,51,2,NULL,11983,19:57.7,1,2.02E+11,Submitted,1848671,NULL,34:30.5,11983,Yes,Approved,00:00.0,42:25.7,00:00.0,29:57.8,Sahdra seed store 323 khad_2b77e4f9.pdf,2021/august/20210820/1848671_2bc88ad8_6275_4340_a6e7_52649432a0f5_dt_20082021_1229_55_535.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,4
5775,2530,51,2,NULL,4781,53:06.4,1,2.02E+11,Submitted,1848495,NULL,55:45.7,4781,Yes,Approved,00:00.0,40:42.7,00:00.0,41:35.3,License 08-21-2021_1_a6ce9748.pdf,2021/august/20210821/1848495_f22e7b0b_851c_4e47_925c_58918f004bbb_dt_21082021_0141_38_317.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,5
5776,3637,51,2,NULL,7107,14:34.4,0,2.02E+11,Submitted,1846884,NULL,31:43.2,7107,Yes,Pending,00:00.0,44:18.9,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
5777,1471,36,2,NULL,5650,57:17.0,1,2.02E+11,Submitted,1849201,NULL,18:05.1,5650,Yes,Approved,00:00.0,32:21.3,00:00.0,48:01.4,budha singh pesticides_b49f3451.pdf,2021/september/20210906/1849201_bbd60e91_4ee7_48cd_8b5d_101e9407ae7b_dt_06092021_0257_35_972.pdf,agricultercontainer,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,21
5778,9342,35,2,NULL,19522,48:25.7,1,2.02E+11,Submitted,NULL,NULL,44:50.9,19522,Yes,Approved,00:00.0,30:47.1,00:00.0,24:29.9,ਰਵੀ ਦੱਤ_54872353.pdf,2021/september/20210901/1847592_68d73c5b_52b1_4e14_9473_732325b6047e_dt_01092021_1034_39_238.pdf,agricultercontainer,1000,1,2,NULL,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,12
5779,6782,51,2,NULL,6990,14:51.4,1,2.02E+11,Submitted,1846076,NULL,30:02.5,6990,Yes,Approved,00:00.0,39:39.2,00:00.0,41:05.8,CamScanner 08-31-2021 09.12.20_675eefd9.pdf,2021/august/20210831/1846076_d38ed775_bd4c_4b56_856d_838ed52dbcdc_dt_31082021_1051_21_975.pdf,agricultercontainer,100,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,15
5780,207,38,NULL,NULL,443,06:30.5,0,2.02E+11,Submitted,1846468,NULL,NULL,NULL,Yes,NULL,NULL,06:30.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5781,6745,51,NULL,NULL,6827,56:27.0,0,NULL,NULL,1849736,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5782,1442,51,1,NULL,5876,08:22.8,0,2.02E+11,Submitted,1849201,NULL,NULL,NULL,Yes,Pending,00:00.0,38:50.3,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5783,175,38,NULL,NULL,477,16:46.3,0,2.02E+11,Submitted,1846468,NULL,NULL,NULL,Yes,Objection,NULL,16:46.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5784,4007,36,NULL,NULL,2018,20:37.7,0,2.02E+11,Submitted,1846401,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5785,4262,36,NULL,NULL,3029,22:40.3,0,2.02E+11,Submitted,1846401,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5786,6193,60,1,NULL,13280,08:29.5,0,2.02E+11,Submitted,1847563,NULL,NULL,NULL,Yes,Pending,00:00.0,18:51.2,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5787,9272,51,NULL,NULL,3644,17:51.6,0,2.02E+11,Submitted,1846007,NULL,NULL,NULL,Yes,NULL,NULL,17:51.6,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5788,3020,51,NULL,NULL,3801,29:47.6,0,2.02E+11,Submitted,1846007,NULL,NULL,NULL,Yes,Objection,NULL,29:47.6,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5789,4202,51,2,NULL,2161,19:13.9,0,2.02E+11,Submitted,1846401,NULL,45:52.2,2161,Yes,Pending,00:00.0,56:09.5,NULL,NULL,NULL,NULL,NULL,50,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5790,200,52,1,NULL,6555,59:38.1,0,2.02E+11,Submitted,1849201,NULL,NULL,NULL,Yes,Pending,00:00.0,39:08.9,NULL,NULL,NULL,NULL,NULL,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5791,6012,49,NULL,NULL,9418,34:38.9,0,2.02E+11,Submitted,1847563,NULL,NULL,NULL,Yes,NULL,NULL,34:38.9,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5792,146,39,2,NULL,268,57:31.4,0,2.02E+11,Submitted,1846468,NULL,52:57.5,268,Yes,Pending,00:00.0,54:42.1,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
5793,1893,36,2,NULL,5005,27:38.3,0,2.02E+11,Submitted,1846206,NULL,40:49.6,5005,Yes,Pending,00:00.0,23:08.4,NULL,NULL,NULL,NULL,NULL,1500,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5794,7717,51,NULL,NULL,15118,39:38.7,0,NULL,NULL,1849196,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5795,4395,51,2,NULL,3255,06:30.7,1,2.02E+11,Submitted,1846001,NULL,20:51.1,3255,Yes,Approved,00:00.0,25:03.9,00:00.0,22:24.9,Jagdambey Pesticides_compressed_a2883929.pdf,2021/september/20210910/1846001_9b633c09_2997_411b_8e1d_e7b973a017f1_dt_10092021_1031_31_731.pdf,agricultercontainer,100,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,21
5796,63,37,NULL,NULL,558,03:11.6,0,2.02E+11,Submitted,1846468,NULL,NULL,NULL,Yes,NULL,NULL,03:11.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5797,2429,51,1,NULL,4524,29:26.5,0,2.02E+11,Submitted,1847592,NULL,NULL,NULL,Yes,Pending,00:00.0,48:37.1,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5798,7905,51,2,NULL,15401,54:27.1,1,2.02E+11,Submitted,1848671,NULL,24:36.9,15401,Yes,Approved,00:00.0,12:13.1,00:00.0,38:35.9,Bhatia Khad Store 492 Khad_09f11ca5.pdf,2021/august/20210825/1848671_2b8e9e93_9a85_4be4_8ea1_e374e28bd469_dt_25082021_0149_35_559.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,9
5799,5846,51,1,NULL,10145,06:55.8,0,2.02E+11,Submitted,1847589,NULL,NULL,NULL,Yes,Pending,00:00.0,06:16.9,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5800,2846,51,1,NULL,3923,28:37.5,0,2.02E+11,Submitted,1846046,NULL,NULL,NULL,Yes,Pending,00:00.0,34:57.7,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5801,4309,36,NULL,NULL,3155,03:47.4,0,2.02E+11,Submitted,1846242,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5802,1539,51,NULL,NULL,5600,54:46.6,0,NULL,NULL,1849201,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5803,9343,35,1,NULL,19561,57:41.7,0,2.02E+11,Submitted,NULL,NULL,NULL,NULL,Yes,Pending,00:00.0,28:24.5,NULL,NULL,NULL,NULL,NULL,1000,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5804,6171,49,NULL,NULL,9374,22:06.2,0,2.02E+11,Submitted,1847563,NULL,NULL,NULL,Yes,NULL,NULL,22:06.2,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5805,9335,35,NULL,NULL,19550,45:01.7,0,2.02E+11,Submitted,NULL,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5806,7930,52,NULL,NULL,8122,13:38.3,0,NULL,NULL,1846884,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5807,9306,51,NULL,NULL,17416,12:17.7,0,NULL,NULL,1846007,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5808,237,18,2,NULL,351,49:14.3,0,2.02E+11,Submitted,1846468,NULL,20:08.3,351,Yes,Pending,00:00.0,49:46.0,NULL,NULL,NULL,NULL,NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5809,4789,51,2,NULL,2488,31:02.2,1,2.02E+11,Submitted,1846001,NULL,11:31.0,2488,Yes,Approved,00:00.0,06:44.0,00:00.0,47:56.4,Satgur Kheti Sewa Centre (1)_95490a28.pdf,2021/september/20210906/1846001_5e94bfea_7e7a_4808_85e4_7019a271d16d_dt_06092021_1257_30_911.pdf,agricultercontainer,100,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,20
5810,2107,51,NULL,NULL,5257,00:32.6,0,NULL,NULL,1848671,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5811,5815,51,NULL,NULL,13169,39:31.5,0,NULL,NULL,1847589,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5812,4266,60,NULL,NULL,2252,45:45.3,0,2.02E+11,Submitted,1846401,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5813,2935,51,NULL,NULL,12260,51:52.0,0,2.02E+11,Submitted,1846007,NULL,NULL,NULL,Yes,NULL,NULL,51:52.0,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5814,2,18,2,NULL,317,49:51.9,1,2.02E+11,Submitted,1846468,NULL,20:17.0,317,Yes,Approved,00:00.0,06:41.7,00:00.0,23:31.2,Ms Aastha Organics-1_compressed_1a46d156.pdf,2021/september/20210908/1846468_a6c90828_12e0_4e5f_86b1_0db1be54fa0f_dt_08092021_1032_53_317.pdf,agricultercontainer,100,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,22
5815,2698,51,2,NULL,4120,40:27.2,1,2.02E+11,Submitted,1846046,NULL,14:11.8,4120,Yes,Approved,00:00.0,01:19.4,00:00.0,48:18.3,CamScanner 08-28-2021 10.27.09_d0a39e2d.pdf,2021/august/20210828/1846046_e7eddabe_53e8_4ec5_90a1_5fc3096b4f83_dt_28082021_1058_58_152.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,11
5816,8678,51,2,NULL,18831,47:38.0,1,2.02E+11,Submitted,1846001,NULL,08:26.2,18831,Yes,Approved,00:00.0,50:27.6,00:00.0,33:13.8,Khud Nissan Sewa Centre_compressed_41655bd7.pdf,2021/september/20210906/1846001_78a8772e_cb04_48fe_b492_d765c6550fe9_dt_06092021_0242_48_247.pdf,agricultercontainer,100,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,20
5817,2723,51,2,NULL,4889,51:31.5,1,2.02E+11,Submitted,1846046,NULL,42:41.8,4889,Yes,Approved,00:00.0,43:58.1,00:00.0,55:07.4,CamScanner 08-28-2021 10.39.35_c966c643.pdf,2021/august/20210828/1846046_60b3084a_245c_486a_9e72_96f39a9b9881_dt_28082021_1105_47_261.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,11
5818,96,18,2,NULL,317,59:08.4,1,2.02E+11,Submitted,1846468,NULL,21:47.9,317,Yes,Approved,00:00.0,07:32.1,00:00.0,38:31.4,Ms Ghaggar biotech pvt ltd-1_compressed_41f407d8.pdf,2021/september/20210908/1846468_7af2031d_15ff_424a_9e4c_aa6f17342d93_dt_08092021_1047_53_410.pdf,agricultercontainer,100,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,22
5819,9344,35,NULL,NULL,19555,21:06.1,0,NULL,Submitted,NULL,NULL,NULL,NULL,Yes,Pending,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5820,2910,51,2,NULL,4165,29:02.2,1,2.02E+11,Submitted,1846046,NULL,16:05.2,4165,Yes,Approved,00:00.0,42:27.8,00:00.0,45:40.6,CamScanner 08-28-2021 10.23.13_d082c0f2.pdf,2021/august/20210828/1846046_8915434a_e5b3_44a9_9c77_9be46c108d03_dt_28082021_1056_20_129.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,11
5821,4867,36,2,NULL,12861,40:02.5,1,2.02E+11,Submitted,1846001,NULL,51:31.3,12861,Yes,Approved,00:00.0,31:04.5,00:00.0,37:05.0,Hari Om  Pesticides_compressed_cd4ad269.pdf,2021/september/20210901/1846001_bc98ab4a_e017_4067_94e5_3133bfd7434e_dt_01092021_0947_14_337.pdf,agricultercontainer,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,15
5822,5862,60,1,NULL,13190,57:43.6,0,2.02E+11,Submitted,1847589,NULL,NULL,NULL,Yes,Pending,00:00.0,05:30.6,NULL,NULL,NULL,NULL,NULL,100,1,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5823,3155,51,2,NULL,3467,37:39.1,0,2.02E+11,Submitted,1846007,NULL,21:04.2,3467,Yes,Pending,00:00.0,38:07.9,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
5824,3040,51,NULL,NULL,4250,19:33.0,0,NULL,NULL,1846007,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5825,7533,52,2,NULL,1273,22:05.6,1,2.02E+11,Submitted,1846544,NULL,39:18.6,1273,Yes,Approved,00:00.0,46:59.2,00:00.0,47:23.5,Kribcoo wholesale _857f3cd4.pdf,2021/august/20210825/1846544_d8513afa_9500_44e5_8df1_aca7b1d63c22_dt_25082021_0358_23_361.pdf,agricultercontainer,100,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,8
5826,5072,51,2,NULL,1273,23:34.5,1,2.02E+11,Submitted,1846544,NULL,37:45.3,1273,Yes,Approved,00:00.0,47:08.0,00:00.0,47:39.8,Kribcoo retail _f2b79a85.pdf,2021/august/20210825/1846544_05d840d7_dedf_4da2_a63a_b79df5d1ae81_dt_25082021_0358_39_629.pdf,agricultercontainer,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,8
5827,2904,51,NULL,NULL,12247,40:35.8,1,2.02E+11,Submitted,1846046,NULL,NULL,NULL,Yes,Rejected,NULL,21:05.9,NULL,NULL,NULL,NULL,NULL,NULL,1,2,Attach O from with also Select Products.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5828,4836,36,2,NULL,1943,36:12.4,1,2.02E+11,Submitted,1846001,NULL,52:54.7,1943,Yes,Approved,00:00.0,59:17.3,00:00.0,24:48.0,charanjit kheti sewa centre_compressed_d55a48af.pdf,2021/september/20210901/1846001_a995fa79_5f79_420e_9b33_9c3b428e2152_dt_01092021_0934_57_432.pdf,agricultercontainer,1000,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,15
5829,6130,36,NULL,NULL,13263,41:37.6,0,2.02E+11,Submitted,1847563,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5830,5666,49,2,NULL,13104,29:24.4,0,2.02E+11,Submitted,1847589,NULL,33:56.1,13104,Yes,Pending,00:00.0,03:57.9,NULL,NULL,NULL,NULL,NULL,100,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5831,330,39,NULL,NULL,566,59:14.9,0,NULL,NULL,1846468,NULL,NULL,NULL,Yes,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5832,7059,51,2,NULL,9149,03:20.0,0,2.02E+11,Submitted,1847563,NULL,28:05.3,9149,Yes,Pending,00:00.0,25:41.2,NULL,NULL,NULL,NULL,NULL,25,1,2,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL
